cnty_cd,county,lat,long,geometry,year,population,pct_pop_change,avg_commute_mins,pct_comm_change,traffic_growth_rate
165,Sumner,36.4718084,-86.4996546,"list(c(-86.693292, -86.5620676518653, -86.551292, -86.507771, -86.4114961989664, -86.205565269856, -86.216525, -86.228434, -86.268788, -86.283256, -86.298452, -86.451721, -86.521642, -86.552842, -86.594286, -86.639095, -86.754795, -86.693292, 36.407231, 36.6407466739073, 36.637985, 36.652445, 36.6482404228482, 36.6392468703288, 36.506975, 36.487472, 36.452897, 36.3475, 36.313634, 36.335629, 36.278099, 36.319066, 36.245105, 36.255105, 36.405496, 36.407231))",2014-01-01,172269,2.082913590196389,27.3,-0.7272727272727209,4.67133905808223
165,Sumner,36.4718084,-86.4996546,"list(c(-86.693292, -86.5620676518653, -86.551292, -86.507771, -86.4114961989664, -86.205565269856, -86.216525, -86.228434, -86.268788, -86.283256, -86.298452, -86.451721, -86.521642, -86.552842, -86.594286, -86.639095, -86.754795, -86.693292, 36.407231, 36.6407466739073, 36.637985, 36.652445, 36.6482404228482, 36.6392468703288, 36.506975, 36.487472, 36.452897, 36.3475, 36.313634, 36.335629, 36.278099, 36.319066, 36.245105, 36.255105, 36.405496, 36.407231))",2013-01-01,168754,1.679249489356316,27.5,-2.135231316725983,1.3824278797912946
165,Sumner,36.4718084,-86.4996546,"list(c(-86.693292, -86.5620676518653, -86.551292, -86.507771, -86.4114961989664, -86.205565269856, -86.216525, -86.228434, -86.268788, -86.283256, -86.298452, -86.451721, -86.521642, -86.552842, -86.594286, -86.639095, -86.754795, -86.693292, 36.407231, 36.6407466739073, 36.637985, 36.652445, 36.6482404228482, 36.6392468703288, 36.506975, 36.487472, 36.452897, 36.3475, 36.313634, 36.335629, 36.278099, 36.319066, 36.245105, 36.255105, 36.405496, 36.407231))",2012-01-01,165967,1.397238514173993,28.1,5.243445692883908,1.8808028244374853
165,Sumner,36.4718084,-86.4996546,"list(c(-86.693292, -86.5620676518653, -86.551292, -86.507771, -86.4114961989664, -86.205565269856, -86.216525, -86.228434, -86.268788, -86.283256, -86.298452, -86.451721, -86.521642, -86.552842, -86.594286, -86.639095, -86.754795, -86.693292, 36.407231, 36.6407466739073, 36.637985, 36.652445, 36.6482404228482, 36.6392468703288, 36.506975, 36.487472, 36.452897, 36.3475, 36.313634, 36.335629, 36.278099, 36.319066, 36.245105, 36.255105, 36.405496, 36.407231))",2011-01-01,163680,1.5296438274591484,26.7,-0.3731343283582156,-0.5607339428392125
165,Sumner,36.4718084,-86.4996546,"list(c(-86.693292, -86.5620676518653, -86.551292, -86.507771, -86.4114961989664, -86.205565269856, -86.216525, -86.228434, -86.268788, -86.283256, -86.298452, -86.451721, -86.521642, -86.552842, -86.594286, -86.639095, -86.754795, -86.693292, 36.407231, 36.6407466739073, 36.637985, 36.652445, 36.6482404228482, 36.6392468703288, 36.506975, 36.487472, 36.452897, 36.3475, 36.313634, 36.335629, 36.278099, 36.319066, 36.245105, 36.255105, 36.405496, 36.407231))",2010-01-01,161214,NA,26.8,NA,0.43369589694939525
167,Tipton,35.5217179,-89.7379958,"list(c(-90.037615, -89.958498, -89.944754, -89.909797, -89.7952, -89.623458, -89.502118, -89.469862, -89.474171, -89.616176, -89.632776, -89.70248, -89.865515, -90.039777, -90.045306, -90.022064, -90.045805, -90.037615, 35.550329, 35.541703, 35.560308, 35.537914, 35.63529, 35.652316, 35.580621, 35.546566, 35.403039, 35.388662, 35.375824, 35.408584, 35.39077, 35.396531, 35.415435, 35.457375, 35.496533, 35.550329))",2018-01-01,61576,0.4420520349074364,NA,NA,-2.8956681741124064
167,Tipton,35.5217179,-89.7379958,"list(c(-90.037615, -89.958498, -89.944754, -89.909797, -89.7952, -89.623458, -89.502118, -89.469862, -89.474171, -89.616176, -89.632776, -89.70248, -89.865515, -90.039777, -90.045306, -90.022064, -90.045805, -90.037615, 35.550329, 35.541703, 35.560308, 35.537914, 35.63529, 35.652316, 35.580621, 35.546566, 35.403039, 35.388662, 35.375824, 35.408584, 35.39077, 35.396531, 35.415435, 35.457375, 35.496533, 35.550329))",2017-01-01,61305,0.13393659245708456,NA,NA,5.019967018160866
167,Tipton,35.5217179,-89.7379958,"list(c(-90.037615, -89.958498, -89.944754, -89.909797, -89.7952, -89.623458, -89.502118, -89.469862, -89.474171, -89.616176, -89.632776, -89.70248, -89.865515, -90.039777, -90.045306, -90.022064, -90.045805, -90.037615, 35.550329, 35.541703, 35.560308, 35.537914, 35.63529, 35.652316, 35.580621, 35.546566, 35.403039, 35.388662, 35.375824, 35.408584, 35.39077, 35.396531, 35.415435, 35.457375, 35.496533, 35.550329))",2016-01-01,61223,-0.5037947117806696,NA,NA,-4.220788302610183
167,Tipton,35.5217179,-89.7379958,"list(c(-90.037615, -89.958498, -89.944754, -89.909797, -89.7952, -89.623458, -89.502118, -89.469862, -89.474171, -89.616176, -89.632776, -89.70248, -89.865515, -90.039777, -90.045306, -90.022064, -90.045805, -90.037615, 35.550329, 35.541703, 35.560308, 35.537914, 35.63529, 35.652316, 35.580621, 35.546566, 35.403039, 35.388662, 35.375824, 35.408584, 35.39077, 35.396531, 35.415435, 35.457375, 35.496533, 35.550329))",2015-01-01,61533,-0.10227936879018129,NA,NA,4.5916210860274145
167,Tipton,35.5217179,-89.7379958,"list(c(-90.037615, -89.958498, -89.944754, -89.909797, -89.7952, -89.623458, -89.502118, -89.469862, -89.474171, -89.616176, -89.632776, -89.70248, -89.865515, -90.039777, -90.045306, -90.022064, -90.045805, -90.037615, 35.550329, 35.541703, 35.560308, 35.537914, 35.63529, 35.652316, 35.580621, 35.546566, 35.403039, 35.388662, 35.375824, 35.408584, 35.39077, 35.396531, 35.415435, 35.457375, 35.496533, 35.550329))",2014-01-01,61596,0.038978756577656704,NA,NA,1.6474665012306444
167,Tipton,35.5217179,-89.7379958,"list(c(-90.037615, -89.958498, -89.944754, -89.909797, -89.7952, -89.623458, -89.502118, -89.469862, -89.474171, -89.616176, -89.632776, -89.70248, -89.865515, -90.039777, -90.045306, -90.022064, -90.045805, -90.037615, 35.550329, 35.541703, 35.560308, 35.537914, 35.63529, 35.652316, 35.580621, 35.546566, 35.403039, 35.388662, 35.375824, 35.408584, 35.39077, 35.396531, 35.415435, 35.457375, 35.496533, 35.550329))",2013-01-01,61572,0.07801833430856053,NA,NA,5.696638403414431
167,Tipton,35.5217179,-89.7379958,"list(c(-90.037615, -89.958498, -89.944754, -89.909797, -89.7952, -89.623458, -89.502118, -89.469862, -89.474171, -89.616176, -89.632776, -89.70248, -89.865515, -90.039777, -90.045306, -90.022064, -90.045805, -90.037615, 35.550329, 35.541703, 35.560308, 35.537914, 35.63529, 35.652316, 35.580621, 35.546566, 35.403039, 35.388662, 35.375824, 35.408584, 35.39077, 35.396531, 35.415435, 35.457375, 35.496533, 35.550329))",2012-01-01,61524,0.3572302422314655,NA,NA,-2.8188313514761627
167,Tipton,35.5217179,-89.7379958,"list(c(-90.037615, -89.958498, -89.944754, -89.909797, -89.7952, -89.623458, -89.502118, -89.469862, -89.474171, -89.616176, -89.632776, -89.70248, -89.865515, -90.039777, -90.045306, -90.022064, -90.045805, -90.037615, 35.550329, 35.541703, 35.560308, 35.537914, 35.63529, 35.652316, 35.580621, 35.546566, 35.403039, 35.388662, 35.375824, 35.408584, 35.39077, 35.396531, 35.415435, 35.457375, 35.496533, 35.550329))",2011-01-01,61305,0.39302382706951633,NA,NA,-0.6712941486662704
167,Tipton,35.5217179,-89.7379958,"list(c(-90.037615, -89.958498, -89.944754, -89.909797, -89.7952, -89.623458, -89.502118, -89.469862, -89.474171, -89.616176, -89.632776, -89.70248, -89.865515, -90.039777, -90.045306, -90.022064, -90.045805, -90.037615, 35.550329, 35.541703, 35.560308, 35.537914, 35.63529, 35.652316, 35.580621, 35.546566, 35.403039, 35.388662, 35.375824, 35.408584, 35.39077, 35.396531, 35.415435, 35.457375, 35.496533, 35.550329))",2010-01-01,61065,NA,NA,NA,2.4711345090415997
169,Trousdale,36.396385,-86.1548269,"list(c(-86.268788, -86.228434, -86.168261, -85.978893, -85.977143, -86.0809, -86.136803, -86.20656, -86.264436, -86.283256, -86.268788, 36.452897, 36.487472, 36.444293, 36.426073, 36.405076, 36.355367, 36.295859, 36.342659, 36.299718, 36.3475, 36.452897))",2018-01-01,11033,1.8650170806019828,NA,NA,5.324703495554729
169,Trousdale,36.396385,-86.1548269,"list(c(-86.268788, -86.228434, -86.168261, -85.978893, -85.977143, -86.0809, -86.136803, -86.20656, -86.264436, -86.283256, -86.268788, 36.452897, 36.487472, 36.444293, 36.426073, 36.405076, 36.355367, 36.295859, 36.342659, 36.299718, 36.3475, 36.452897))",2017-01-01,10831,8.799598191863378,NA,NA,10.090286583301436
169,Trousdale,36.396385,-86.1548269,"list(c(-86.268788, -86.228434, -86.168261, -85.978893, -85.977143, -86.0809, -86.136803, -86.20656, -86.264436, -86.283256, -86.268788, 36.452897, 36.487472, 36.444293, 36.426073, 36.405076, 36.355367, 36.295859, 36.342659, 36.299718, 36.3475, 36.452897))",2016-01-01,9955,23.649236119736685,NA,NA,0.41545522520113676
169,Trousdale,36.396385,-86.1548269,"list(c(-86.268788, -86.228434, -86.168261, -85.978893, -85.977143, -86.0809, -86.136803, -86.20656, -86.264436, -86.283256, -86.268788, 36.452897, 36.487472, 36.444293, 36.426073, 36.405076, 36.355367, 36.295859, 36.342659, 36.299718, 36.3475, 36.452897))",2015-01-01,8051,0.6626656664165953,NA,NA,9.682569987276342
169,Trousdale,36.396385,-86.1548269,"list(c(-86.268788, -86.228434, -86.168261, -85.978893, -85.977143, -86.0809, -86.136803, -86.20656, -86.264436, -86.283256, -86.268788, 36.452897, 36.487472, 36.444293, 36.426073, 36.405076, 36.355367, 36.295859, 36.342659, 36.299718, 36.3475, 36.452897))",2014-01-01,7998,2.407170294494243,NA,NA,7.0056360253477115
169,Trousdale,36.396385,-86.1548269,"list(c(-86.268788, -86.228434, -86.168261, -85.978893, -85.977143, -86.0809, -86.136803, -86.20656, -86.264436, -86.283256, -86.268788, 36.452897, 36.487472, 36.444293, 36.426073, 36.405076, 36.355367, 36.295859, 36.342659, 36.299718, 36.3475, 36.452897))",2013-01-01,7810,0.20528611752630432,NA,NA,-4.521606653677886
169,Trousdale,36.396385,-86.1548269,"list(c(-86.268788, -86.228434, -86.168261, -85.978893, -85.977143, -86.0809, -86.136803, -86.20656, -86.264436, -86.283256, -86.268788, 36.452897, 36.487472, 36.444293, 36.426073, 36.405076, 36.355367, 36.295859, 36.342659, 36.299718, 36.3475, 36.452897))",2012-01-01,7794,-0.26871401151631336,NA,NA,2.62726010691737
169,Trousdale,36.396385,-86.1548269,"list(c(-86.268788, -86.228434, -86.168261, -85.978893, -85.977143, -86.0809, -86.136803, -86.20656, -86.264436, -86.283256, -86.268788, 36.452897, 36.487472, 36.444293, 36.426073, 36.405076, 36.355367, 36.295859, 36.342659, 36.299718, 36.3475, 36.452897))",2011-01-01,7815,-0.7493014986029944,NA,NA,-3.067238596686557
169,Trousdale,36.396385,-86.1548269,"list(c(-86.268788, -86.228434, -86.168261, -85.978893, -85.977143, -86.0809, -86.136803, -86.20656, -86.264436, -86.283256, -86.268788, 36.452897, 36.487472, 36.444293, 36.426073, 36.405076, 36.355367, 36.295859, 36.342659, 36.299718, 36.3475, 36.452897))",2010-01-01,7874,NA,NA,NA,0.02095195039612397
171,Unicoi,36.073032,-82.5185837,"list(c(-82.595525, -82.6057036107936, -82.595065, -82.527605, -82.420661, -82.34046, -82.284691, -82.2202530102866, -82.26569, -82.297655, -82.346857, -82.409458, -82.4169375946732, -82.464558, -82.5080076597225, -82.557874, -82.610885, -82.595525, 36.026012, 36.0371988635619, 36.096205, 36.148951, 36.163207, 36.252807, 36.251686, 36.1538200398431, 36.127614, 36.13351, 36.115209, 36.083409, 36.0729700107085, 36.006508, 35.9820132054415, 35.953901, 35.974442, 36.026012))",2018-01-01,17822,0.14610024724657222,NA,NA,3.583769846981768
171,Unicoi,36.073032,-82.5185837,"list(c(-82.595525, -82.6057036107936, -82.595065, -82.527605, -82.420661, -82.34046, -82.284691, -82.2202530102866, -82.26569, -82.297655, -82.346857, -82.409458, -82.4169375946732, -82.464558, -82.5080076597225, -82.557874, -82.610885, -82.595525, 36.026012, 36.0371988635619, 36.096205, 36.148951, 36.163207, 36.252807, 36.251686, 36.1538200398431, 36.127614, 36.13351, 36.115209, 36.083409, 36.0729700107085, 36.006508, 35.9820132054415, 35.953901, 35.974442, 36.026012))",2017-01-01,17796,0.33263798838585323,NA,NA,-1.6936567339670612
171,Unicoi,36.073032,-82.5185837,"list(c(-82.595525, -82.6057036107936, -82.595065, -82.527605, -82.420661, -82.34046, -82.284691, -82.2202530102866, -82.26569, -82.297655, -82.346857, -82.409458, -82.4169375946732, -82.464558, -82.5080076597225, -82.557874, -82.610885, -82.595525, 36.026012, 36.0371988635619, 36.096205, 36.148951, 36.163207, 36.252807, 36.251686, 36.1538200398431, 36.127614, 36.13351, 36.115209, 36.083409, 36.0729700107085, 36.006508, 35.9820132054415, 35.953901, 35.974442, 36.026012))",2016-01-01,17737,-0.4601829507828725,NA,NA,0.06501323949422516
171,Unicoi,36.073032,-82.5185837,"list(c(-82.595525, -82.6057036107936, -82.595065, -82.527605, -82.420661, -82.34046, -82.284691, -82.2202530102866, -82.26569, -82.297655, -82.346857, -82.409458, -82.4169375946732, -82.464558, -82.5080076597225, -82.557874, -82.610885, -82.595525, 36.026012, 36.0371988635619, 36.096205, 36.148951, 36.163207, 36.252807, 36.251686, 36.1538200398431, 36.127614, 36.13351, 36.115209, 36.083409, 36.0729700107085, 36.006508, 35.9820132054415, 35.953901, 35.974442, 36.026012))",2015-01-01,17819,-0.735335078825694,NA,NA,4.60509900706285
171,Unicoi,36.073032,-82.5185837,"list(c(-82.595525, -82.6057036107936, -82.595065, -82.527605, -82.420661, -82.34046, -82.284691, -82.2202530102866, -82.26569, -82.297655, -82.346857, -82.409458, -82.4169375946732, -82.464558, -82.5080076597225, -82.557874, -82.610885, -82.595525, 36.026012, 36.0371988635619, 36.096205, 36.148951, 36.163207, 36.252807, 36.251686, 36.1538200398431, 36.127614, 36.13351, 36.115209, 36.083409, 36.0729700107085, 36.006508, 35.9820132054415, 35.953901, 35.974442, 36.026012))",2014-01-01,17951,-0.7957999447361197,NA,NA,1.973704855596344
171,Unicoi,36.073032,-82.5185837,"list(c(-82.595525, -82.6057036107936, -82.595065, -82.527605, -82.420661, -82.34046, -82.284691, -82.2202530102866, -82.26569, -82.297655, -82.346857, -82.409458, -82.4169375946732, -82.464558, -82.5080076597225, -82.557874, -82.610885, -82.595525, 36.026012, 36.0371988635619, 36.096205, 36.148951, 36.163207, 36.252807, 36.251686, 36.1538200398431, 36.127614, 36.13351, 36.115209, 36.083409, 36.0729700107085, 36.006508, 35.9820132054415, 35.953901, 35.974442, 36.026012))",2013-01-01,18095,-0.8656111324165883,NA,NA,-0.12920791713767854
171,Unicoi,36.073032,-82.5185837,"list(c(-82.595525, -82.6057036107936, -82.595065, -82.527605, -82.420661, -82.34046, -82.284691, -82.2202530102866, -82.26569, -82.297655, -82.346857, -82.409458, -82.4169375946732, -82.464558, -82.5080076597225, -82.557874, -82.610885, -82.595525, 36.026012, 36.0371988635619, 36.096205, 36.148951, 36.163207, 36.252807, 36.251686, 36.1538200398431, 36.127614, 36.13351, 36.115209, 36.083409, 36.0729700107085, 36.006508, 35.9820132054415, 35.953901, 35.974442, 36.026012))",2012-01-01,18253,-0.267730302699154,NA,NA,-0.832934718246873
171,Unicoi,36.073032,-82.5185837,"list(c(-82.595525, -82.6057036107936, -82.595065, -82.527605, -82.420661, -82.34046, -82.284691, -82.2202530102866, -82.26569, -82.297655, -82.346857, -82.409458, -82.4169375946732, -82.464558, -82.5080076597225, -82.557874, -82.610885, -82.595525, 36.026012, 36.0371988635619, 36.096205, 36.148951, 36.163207, 36.252807, 36.251686, 36.1538200398431, 36.127614, 36.13351, 36.115209, 36.083409, 36.0729700107085, 36.006508, 35.9820132054415, 35.953901, 35.974442, 36.026012))",2011-01-01,18302,0.0984467293808855,NA,NA,-6.502011039717926
171,Unicoi,36.073032,-82.5185837,"list(c(-82.595525, -82.6057036107936, -82.595065, -82.527605, -82.420661, -82.34046, -82.284691, -82.2202530102866, -82.26569, -82.297655, -82.346857, -82.409458, -82.4169375946732, -82.464558, -82.5080076597225, -82.557874, -82.610885, -82.595525, 36.026012, 36.0371988635619, 36.096205, 36.148951, 36.163207, 36.252807, 36.251686, 36.1538200398431, 36.127614, 36.13351, 36.115209, 36.083409, 36.0729700107085, 36.006508, 35.9820132054415, 35.953901, 35.974442, 36.026012))",2010-01-01,18284,NA,NA,NA,2.891863811405876
173,Union,36.3194272,-83.804868,"list(c(-84.004317, -83.981016, -83.954908, -83.921217, -83.905638, -83.805515, -83.73301, -83.667408, -83.714704, -83.732704, -83.905169, -83.941711, -83.998745, -84.004317, 36.270378, 36.284978, 36.387623, 36.387879, 36.419979, 36.435879, 36.34498, 36.344381, 36.173783, 36.164583, 36.160906, 36.186378, 36.25237, 36.270378))",2018-01-01,19689,1.4949224186813659,NA,NA,0.8516574992192065
173,Union,36.3194272,-83.804868,"list(c(-84.004317, -83.981016, -83.954908, -83.921217, -83.905638, -83.805515, -83.73301, -83.667408, -83.714704, -83.732704, -83.905169, -83.941711, -83.998745, -84.004317, 36.270378, 36.284978, 36.387623, 36.387879, 36.419979, 36.435879, 36.34498, 36.344381, 36.173783, 36.164583, 36.160906, 36.186378, 36.25237, 36.270378))",2017-01-01,19399,0.9365731827878587,NA,NA,8.125142856659657
173,Union,36.3194272,-83.804868,"list(c(-84.004317, -83.981016, -83.954908, -83.921217, -83.905638, -83.805515, -83.73301, -83.667408, -83.714704, -83.732704, -83.905169, -83.941711, -83.998745, -84.004317, 36.270378, 36.284978, 36.387623, 36.387879, 36.419979, 36.435879, 36.34498, 36.344381, 36.173783, 36.164583, 36.160906, 36.186378, 36.25237, 36.270378))",2016-01-01,19219,0.31316874575917364,NA,NA,6.073495766877467
173,Union,36.3194272,-83.804868,"list(c(-84.004317, -83.981016, -83.954908, -83.921217, -83.905638, -83.805515, -83.73301, -83.667408, -83.714704, -83.732704, -83.905169, -83.941711, -83.998745, -84.004317, 36.270378, 36.284978, 36.387623, 36.387879, 36.419979, 36.435879, 36.34498, 36.344381, 36.173783, 36.164583, 36.160906, 36.186378, 36.25237, 36.270378))",2015-01-01,19159,0.8846295613711863,NA,NA,11.247264109943147
173,Union,36.3194272,-83.804868,"list(c(-84.004317, -83.981016, -83.954908, -83.921217, -83.905638, -83.805515, -83.73301, -83.667408, -83.714704, -83.732704, -83.905169, -83.941711, -83.998745, -84.004317, 36.270378, 36.284978, 36.387623, 36.387879, 36.419979, 36.435879, 36.34498, 36.344381, 36.173783, 36.164583, 36.160906, 36.186378, 36.25237, 36.270378))",2014-01-01,18991,-0.37769501127838945,NA,NA,-1.5013626050079771
173,Union,36.3194272,-83.804868,"list(c(-84.004317, -83.981016, -83.954908, -83.921217, -83.905638, -83.805515, -83.73301, -83.667408, -83.714704, -83.732704, -83.905169, -83.941711, -83.998745, -84.004317, 36.270378, 36.284978, 36.387623, 36.387879, 36.419979, 36.435879, 36.34498, 36.344381, 36.173783, 36.164583, 36.160906, 36.186378, 36.25237, 36.270378))",2013-01-01,19063,-0.21983773881183444,NA,NA,-3.5320262501211706
173,Union,36.3194272,-83.804868,"list(c(-84.004317, -83.981016, -83.954908, -83.921217, -83.905638, -83.805515, -83.73301, -83.667408, -83.714704, -83.732704, -83.905169, -83.941711, -83.998745, -84.004317, 36.270378, 36.284978, 36.387623, 36.387879, 36.419979, 36.435879, 36.34498, 36.344381, 36.173783, 36.164583, 36.160906, 36.186378, 36.25237, 36.270378))",2012-01-01,19105,-0.44812672606950876,NA,NA,-3.3083695679569183
173,Union,36.3194272,-83.804868,"list(c(-84.004317, -83.981016, -83.954908, -83.921217, -83.905638, -83.805515, -83.73301, -83.667408, -83.714704, -83.732704, -83.905169, -83.941711, -83.998745, -84.004317, 36.270378, 36.284978, 36.387623, 36.387879, 36.419979, 36.435879, 36.34498, 36.344381, 36.173783, 36.164583, 36.160906, 36.186378, 36.25237, 36.270378))",2011-01-01,19191,0.39234149403641894,NA,NA,-3.7040343798861515
